Folder,Document,Date,Time,magnitude,Orientation,Distance,AppName
video_accelerometerDataVideoApp,1IdC5WVVb2LViDIE6ybH,11/22/2023,10:07:46 PM,9.481967096631385,0.2678580773732024,8,VideoAPP
video_accelerometerDataVideoApp,1M3SuQTikkcRDv13lCW3,11/22/2023,9:58:36 PM,9.467755498649002,0.2668447294652133,8,VideoAPP
video_accelerometerDataVideoApp,1PkCC2lnymB1MsLXNo42,11/22/2023,9:56:37 PM,9.456962910427242,0.3942002966271559,8,VideoAPP
video_accelerometerDataVideoApp,1RtVmLB0W3mIlyQVJZII,11/22/2023,12:09:01 AM,9.671436594302422,0.2678144012067646,8,VideoAPP
video_accelerometerDataVideoApp,1UiW3fD48oVF3mrxWYnW,11/22/2023,10:02:14 PM,9.406149623921731,0.9719568951476828,8,VideoAPP
video_accelerometerDataVideoApp,1X1D99rHygEks1nw7Xai,11/22/2023,12:06:15 AM,9.416017756,0.2663141786934433,8,VideoAPP
video_accelerometerDataVideoApp,1apuqBo5qqYLXiOtJGzt,11/22/2023,12:11:09 AM,9.665388030926094,0.406666409,8,VideoAPP
video_accelerometerDataVideoApp,1apvV6w4WZzriXemWkQ6,11/22/2023,10:05:04 PM,9.466680139,0.3924694538224276,8,VideoAPP
video_accelerometerDataVideoApp,1eVHC6Z6n2vcGhqbkdfa,11/22/2023,10:06:09 PM,9.466504081149647,0.5210304360994976,8,VideoAPP
video_accelerometerDataVideoApp,1hDzvES6i0gvYCwTdSXg,11/22/2023,9:54:25 PM,9.462016728872635,0.2663227466280718,8,VideoAPP
video_accelerometerDataVideoApp,1hRmG0YkoQypbi8Y53pG,11/22/2023,10:02:20 PM,9.469663549110924,0.9430974374950034,8,VideoAPP
video_accelerometerDataVideoApp,1ij0uSpM4W889Yd8JRyT,11/22/2023,10:08:11 PM,9.464350751667626,0.2668007030914528,8,VideoAPP
video_accelerometerDataVideoApp,1nwWDV2Yozs3vCmzQgpQ,11/22/2023,9:58:18 PM,9.467002123808514,0.2678669991176549,8,VideoAPP
video_accelerometerDataVideoApp,1pet1SZpsoe56iPrWeHy,11/22/2023,9:59:08 PM,9.465766318,0.9719263817802116,8,VideoAPP
video_accelerometerDataVideoApp,1w0iqsNRwlunQAL0WsJF,11/22/2023,10:10:07 PM,9.461907472942327,0.2665775780760118,8,VideoAPP
video_accelerometerDataVideoApp,1xH89PjbX8vqcEih5rft,11/22/2023,12:07:00 AM,9.609215528,0.2664024081969637,8,VideoAPP
video_accelerometerDataVideoApp,1xuv1nrCUTS5qImA3K4A,11/22/2023,12:06:48 AM,9.613604664824845,0.5155085338347511,8,VideoAPP
video_accelerometerDataVideoApp,1xxvcvDpLdY3fMr2apL3,11/22/2023,9:52:48 PM,9.772464562786851,0.2662677361085537,8,VideoAPP
video_accelerometerDataVideoApp,1ybyz8V1lTLwn32hCx0W,11/22/2023,12:07:50 AM,9.465636130359028,0.3942829004533102,8,VideoAPP
video_accelerometerDataVideoApp,1z9NOmfhwjpE6qpIeGLK,11/22/2023,10:07:42 PM,9.458634147,0.2669526126809344,8,VideoAPP
video_accelerometerDataVideoApp,1zWWeBHYRnGDLCcxRgn0,11/22/2023,9:56:24 PM,9.454162458277102,0.7998518540402453,8,VideoAPP
video_accelerometerDataVideoApp,23wy0fk4jXMHXyy3gCUj,11/22/2023,12:06:24 AM,9.644764225684929,0.713711176,8,VideoAPP
video_accelerometerDataVideoApp,266ZyLIKFDAeVIlUDkyj,11/22/2023,10:06:55 PM,9.465483890909535,0.5063669205337037,8,VideoAPP
video_accelerometerDataVideoApp,2CPydjh0arVwscNUrQxT,11/22/2023,10:10:25 PM,9.461877692374069,0.2663279369456187,8,VideoAPP
video_accelerometerDataVideoApp,2EUXunBiDsvzfu3cSgB6,11/22/2023,12:05:02 AM,9.481587295238562,0.39348591,8,VideoAPP
video_accelerometerDataVideoApp,2GJrnvH0NAimuarng3kd,11/22/2023,9:52:32 PM,9.845949560634834,0.9368525525090186,8,VideoAPP
video_accelerometerDataVideoApp,2ILRNxibj1EvTV9XGcnD,11/22/2023,12:03:12 AM,9.649253434,0.8941457266543305,8,VideoAPP
video_accelerometerDataVideoApp,2Muf4U81OQO7X2HroVgN,11/22/2023,12:02:09 AM,9.857932653,0.2658507197660502,8,VideoAPP
video_accelerometerDataVideoApp,2RZX3mJKeqU8fWb6jfZ1,11/22/2023,10:08:50 PM,9.456695899895667,0.4144816741355739,8,VideoAPP
video_accelerometerDataVideoApp,2cf1t4RKVmdLrHmEytKv,11/22/2023,10:06:11 PM,9.463518835830628,0.8349062754418407,8,VideoAPP
video_accelerometerDataVideoApp,2cq6CAfFXJLjIMckfOeM,11/22/2023,9:56:30 PM,9.474948678225784,0.7989844355259488,8,VideoAPP
video_accelerometerDataVideoApp,2eEhn7tAC1aLnjSLlMce,11/22/2023,12:09:47 AM,9.658368047435578,0.2662233424707323,8,VideoAPP
video_accelerometerDataVideoApp,2esQjLpF4FrcfbIVG8nI,11/22/2023,12:05:05 AM,9.477279076676025,0.4148344432769992,8,VideoAPP
video_accelerometerDataVideoApp,2fqoOOb2U2Bc0kbc76XA,11/22/2023,12:02:53 AM,9.590262825876769,0.3943509734712439,8,VideoAPP
video_accelerometerDataVideoApp,2nGsimApjUOr8bccsiCN,11/22/2023,9:57:51 PM,9.468660565,0.2667324527343318,8,VideoAPP
video_accelerometerDataVideoApp,2oZNvaKHi8oeeIf66ZJI,11/22/2023,12:03:22 AM,9.648517578860588,0.939489007,8,VideoAPP
video_accelerometerDataVideoApp,2rU94Ty4nXSYjIeN0wI8,11/22/2023,9:52:47 PM,9.789516384865683,0.9302323195380234,8,VideoAPP
video_accelerometerDataVideoApp,2t559jX8XwAvUGbcEXjS,11/22/2023,12:06:38 AM,9.607474289212956,0.3925935887653974,8,VideoAPP
video_accelerometerDataVideoApp,2wOdRJOVM8S5Bs145xnY,11/22/2023,12:02:34 AM,9.622694494430718,0.4392622531174016,8,VideoAPP
video_accelerometerDataVideoApp,2xYhtfjmt5YZjVD0Y2Yk,11/22/2023,9:59:32 PM,9.468606648398891,0.3943335140438971,8,VideoAPP
video_accelerometerDataVideoApp,39wEed67EMXzGvfwgXnX,11/22/2023,9:52:34 PM,9.272190249505488,0.8941935275637147,8,VideoAPP
video_accelerometerDataVideoApp,3BSfoVhGoAbLkx136hXG,11/22/2023,9:54:35 PM,9.465093898856438,0.394257891,8,VideoAPP
video_accelerometerDataVideoApp,3F5VeaiTJ6KB8gQcGAJh,11/22/2023,12:08:29 AM,9.753005672682878,0.3924513953992473,8,VideoAPP
video_accelerometerDataVideoApp,3GVhPbw6P3NIUCWS4f6Z,11/22/2023,10:02:12 PM,9.465544017284458,0.9352884878871937,8,VideoAPP
video_accelerometerDataVideoApp,3MLICvcN1lpcCh9RRAbk,11/22/2023,10:05:34 PM,9.475820598234186,0.3928954507404218,8,VideoAPP
video_accelerometerDataVideoApp,3QXKOhpTuT9jEWJ9bEd3,11/22/2023,10:01:59 PM,9.471822733662444,0.2667421699098664,8,VideoAPP
video_accelerometerDataVideoApp,3S7OEcJNZP0qVm7JM2IT,11/22/2023,10:10:39 PM,9.460053385318384,0.2663772600047581,8,VideoAPP
video_accelerometerDataVideoApp,3TxX4BCxAdDTy3fOO1vL,11/22/2023,10:07:05 PM,9.472758461591438,0.4146529871006957,8,VideoAPP
video_accelerometerDataVideoApp,3Yq5p6TnT51nQH2pI7RO,11/22/2023,12:03:20 AM,9.651806336765194,0.2663303313248496,8,VideoAPP
video_accelerometerDataVideoApp,3aVwOAs8Oa6P6ElifLda,11/22/2023,12:03:42 AM,9.649435236240782,0.2678348003559995,8,VideoAPP
video_accelerometerDataVideoApp,3ahF9NeLGv3q1LpEhxpi,11/22/2023,10:01:46 PM,9.482478074,0.2661245708515439,8,VideoAPP
video_accelerometerDataVideoApp,3bcquMulgJ56NfIE1JUT,11/22/2023,10:07:24 PM,9.461144946051922,0.3924433821277144,8,VideoAPP
video_accelerometerDataVideoApp,3dANg4jci1MBnIcMUr8b,11/22/2023,10:06:00 PM,9.470839372791092,0.2667158715494112,8,VideoAPP
video_accelerometerDataVideoApp,3fwPb6wZLaB4zta237vB,11/22/2023,12:10:07 AM,9.606796369469173,0.931996027,8,VideoAPP
video_accelerometerDataVideoApp,3jRmLKXoLXP6dlrHxZXh,11/22/2023,9:59:34 PM,9.474707668278942,0.4144711458502724,8,VideoAPP
video_accelerometerDataVideoApp,3nIL8uy93uSVN82o5TtV,11/22/2023,12:06:53 AM,9.608499842932735,0.4147164363458864,8,VideoAPP
video_accelerometerDataVideoApp,3oEcFRnNZhBUGkFr6GrB,11/22/2023,12:08:53 AM,9.658166207949105,0.9887328810851904,8,VideoAPP
video_accelerometerDataVideoApp,3qmE70NbSJHqX22nByhc,11/22/2023,10:07:54 PM,9.461958890063498,0.9200753779524368,8,VideoAPP
video_accelerometerDataVideoApp,3qy9nGILgdrYtPOAWd4H,11/22/2023,10:00:33 PM,9.469737861,0.2664035438668741,8,VideoAPP
video_accelerometerDataVideoApp,3wRyMLaiW4ofbgfLHm9z,11/22/2023,12:03:14 AM,9.649977908,0.2663631459810693,8,VideoAPP
video_accelerometerDataVideoApp,3x2wW87PJdHmY1NryxlO,11/22/2023,10:01:18 PM,9.468960587518106,0.2666725858219166,8,VideoAPP
video_accelerometerDataVideoApp,3xIalv4ik78YOjhiSm3r,11/22/2023,12:01:57 AM,9.762244085779274,0.2661895041654447,8,VideoAPP
video_accelerometerDataVideoApp,3xqc2CUHixPTyP94Kbjq,11/22/2023,12:05:24 AM,9.467446290556005,0.9720199696576212,8,VideoAPP
video_accelerometerDataVideoApp,41PtS5ZjOWe8AIf9uxsX,11/22/2023,9:56:09 PM,9.482508387,0.2664893104076486,8,VideoAPP
video_accelerometerDataVideoApp,41vwHRpHjtvtOADHs7Aw,11/22/2023,9:54:21 PM,9.465867149017171,0.2666908085027771,8,VideoAPP
video_accelerometerDataVideoApp,442rpsO3wpZgfehwqfHL,11/22/2023,12:07:22 AM,9.609941778075026,0.935070957,8,VideoAPP
video_accelerometerDataVideoApp,44Z3MnFLvBbh9rqa2Krc,11/22/2023,12:04:33 AM,9.554294732,0.2663902756453313,8,VideoAPP
video_accelerometerDataVideoApp,46Xa5xcRVWlXHbFTJMyl,11/22/2023,9:55:35 PM,9.458490652173303,0.2663296474182512,8,VideoAPP
video_accelerometerDataVideoApp,4AUrwO9TZDwAx1h8UEgM,11/22/2023,9:56:47 PM,9.442031948428736,0.9715732841008718,8,VideoAPP
video_accelerometerDataVideoApp,4AaByZ3IMzUv0UoC5lMZ,11/22/2023,12:10:53 AM,9.657627306,0.8401979175753655,8,VideoAPP
video_accelerometerDataVideoApp,4Dnu4ZNzclv55BRZvKCH,11/22/2023,10:01:11 PM,9.466030817508004,0.2661459680848532,8,VideoAPP
video_accelerometerDataVideoApp,4FUQwYWRzVTYPOjQKsYZ,11/22/2023,9:59:35 PM,9.481230363,0.2663523266191203,8,VideoAPP
video_accelerometerDataVideoApp,4Jyunr83POlAmSRM2dpZ,11/22/2023,9:52:38 PM,9.771771579025392,0.894161362,8,VideoAPP
video_accelerometerDataVideoApp,4LFi4h9FHidIxflH3b5B,11/22/2023,12:10:13 AM,9.634250668720396,0.3922875898741222,8,VideoAPP
video_accelerometerDataVideoApp,4LkgVyt7KoGzrNxjwaJH,11/22/2023,9:59:55 PM,9.471495608895262,0.9290064593096236,8,VideoAPP
video_accelerometerDataVideoApp,4LwLuepyNeDRYF83OJYv,11/22/2023,9:53:03 PM,9.687202070899952,0.4146134816847556,8,VideoAPP
video_accelerometerDataVideoApp,4Pg0NvV64WwfECAxUneq,11/22/2023,12:04:59 AM,9.562769195028192,0.3942812915847012,8,VideoAPP
video_accelerometerDataVideoApp,4PqqmCBwiby7PdMU7ptr,11/22/2023,12:05:13 AM,9.470292754,0.4216641584500182,8,VideoAPP
video_accelerometerDataVideoApp,4PwXCXXuDRcAXhwRPa7O,11/22/2023,10:08:07 PM,9.469405508,0.2667593131035798,8,VideoAPP
video_accelerometerDataVideoApp,4Q1FITPpXd5FY3EMRsFx,11/22/2023,12:01:56 AM,9.790660301389975,0.7869768233784008,8,VideoAPP
video_accelerometerDataVideoApp,4QV8ubpNrBlMcddsR2KX,11/22/2023,10:08:30 PM,9.462113135512643,0.4276288620744018,8,VideoAPP
video_accelerometerDataVideoApp,4STf4SxGhQRCoWMdnnJs,11/22/2023,10:05:00 PM,9.466172315,0.2664109429242817,8,VideoAPP
video_accelerometerDataVideoApp,4TcxB8cMwUapKozSXKs6,11/22/2023,9:57:33 PM,9.468936406089265,0.3943069124628676,8,VideoAPP
video_accelerometerDataVideoApp,4TzgrlwUDO2sDWCTWGnA,11/22/2023,9:57:32 PM,9.474948437770395,0.9300028838337032,8,VideoAPP
video_accelerometerDataVideoApp,4Wdl4priReFyCFg4qzFe,11/22/2023,9:56:49 PM,9.471445593304756,0.267947895,8,VideoAPP
video_accelerometerDataVideoApp,4YF6HQIPKJHWusvX1Su3,11/22/2023,9:55:11 PM,9.460535062450072,0.4223060198294578,8,VideoAPP
video_accelerometerDataVideoApp,4cwNHy9F5SKiVA8jpHP6,11/22/2023,10:10:42 PM,9.465959415864882,0.3942784613661878,8,VideoAPP
video_accelerometerDataVideoApp,4eHsY6yioeFrwIzcQSkl,11/22/2023,10:06:39 PM,9.465473393723974,0.8029839696878757,8,VideoAPP
video_accelerometerDataVideoApp,4fBjIMGxMR6dXoJbgRcc,11/22/2023,9:57:48 PM,9.471579996701006,0.3928863716610517,8,VideoAPP
video_accelerometerDataVideoApp,4fd8MHmDqeoToPriWejt,11/22/2023,10:03:16 PM,9.467725840171138,0.4144904426150939,8,VideoAPP
video_accelerometerDataVideoApp,4rKl0hnIKVVynDKMVJ6v,11/22/2023,9:55:08 PM,9.457812637271184,0.2665778727664991,8,VideoAPP
video_accelerometerDataVideoApp,4ruIHeAZGJcqCCEQAkz9,11/22/2023,10:05:59 PM,9.466518157,0.2661192538429097,8,VideoAPP
video_accelerometerDataVideoApp,4ux5zuMlDJqNNMxQO5fn,11/22/2023,12:09:15 AM,9.708260545618325,0.9204514949317232,8,VideoAPP
video_accelerometerDataVideoApp,4xpcS0S4KwvGypX5fUgi,11/22/2023,12:07:43 AM,9.463492437739626,0.266407104,8,VideoAPP
video_accelerometerDataVideoApp,4yE6E65UFlj7dEye2pcL,11/22/2023,12:10:14 AM,9.648403339142842,0.7963521261440468,8,VideoAPP
video_accelerometerDataVideoApp,50zSOp4Trmy7pzZFDlp5,11/22/2023,10:08:28 PM,9.459914506867031,0.3928245901090695,8,VideoAPP
video_accelerometerDataVideoApp,533tIGNqOfF510k8LzPA,11/22/2023,12:06:23 AM,9.649610846963531,0.2662212354283945,8,VideoAPP
video_accelerometerDataVideoApp,55LXthffDVbeFsnCwn8n,11/22/2023,10:05:14 PM,9.466488742027696,0.3921511936006661,8,VideoAPP
video_accelerometerDataVideoApp,57NE0lJZ0IKq9tWjwjJJ,11/22/2023,12:03:26 AM,9.648501879589158,0.7234392313799765,8,VideoAPP
video_accelerometerDataVideoApp,58lNsth2XufSapRIzHFm,11/22/2023,10:09:04 PM,9.466007896708708,0.2662852997053136,8,VideoAPP
video_accelerometerDataVideoApp,5BTNhSipLOatQFORLO6S,11/22/2023,12:07:49 AM,9.470903355,0.2661881148355623,8,VideoAPP
video_accelerometerDataVideoApp,5FlZmVcEkpJcwcOzkhXC,11/22/2023,12:09:18 AM,9.682595395427231,0.4066966567973541,8,VideoAPP
video_accelerometerDataVideoApp,5J5YAvOxGXRd8frNHfjS,11/22/2023,9:54:14 PM,9.466162579895814,0.4066912096110517,8,VideoAPP
video_accelerometerDataVideoApp,5KI1guqyBDYKHIu3YO9L,11/22/2023,10:04:07 PM,9.465879027669413,0.2667353359866692,8,VideoAPP
video_accelerometerDataVideoApp,5L3OhUajK6MciAq3UJh8,11/22/2023,10:07:45 PM,9.462580858584008,0.266674737,8,VideoAPP
video_accelerometerDataVideoApp,5MILWKKMOVMRQO7Dxz1P,11/22/2023,9:58:35 PM,9.459035528081888,0.9141263812989904,8,VideoAPP
video_accelerometerDataVideoApp,5QUfIVzLLLgnYE1OnUGs,11/22/2023,10:05:41 PM,9.472585191,0.405856711,8,VideoAPP
video_accelerometerDataVideoApp,5S4YtMD8LrHQqdQ2QKq6,11/22/2023,10:08:42 PM,9.463085445231092,0.8940944634450307,8,VideoAPP
video_accelerometerDataVideoApp,5VBckqbchLkRC5aDXn2x,11/22/2023,9:56:15 PM,9.473835396141146,0.3925887172157531,8,VideoAPP
video_accelerometerDataVideoApp,5XY2C7eRYbifEVDiJc8m,11/22/2023,10:01:41 PM,9.470168497163842,0.2665531226692857,8,VideoAPP
video_accelerometerDataVideoApp,5XhBYIt8bStQpa288QuZ,11/22/2023,10:07:35 PM,9.461629621092309,0.4145382028813116,8,VideoAPP
video_accelerometerDataVideoApp,5eYXdf0RwMTaVnmUrnO6,11/22/2023,10:00:40 PM,9.486573704,0.4144875447589647,8,VideoAPP
video_accelerometerDataVideoApp,5egJBCnWs84m3Ym8dvu1,11/22/2023,9:52:55 PM,11.045468587456506,0.451661339,8,VideoAPP
video_accelerometerDataVideoApp,5gSNbPK7WBoDDZ3LkhdA,11/22/2023,9:54:48 PM,9.460038174598251,0.2658357853927948,8,VideoAPP
video_accelerometerDataVideoApp,5gZK2p2UKhwU0wgag4Sl,11/22/2023,9:59:51 PM,9.486902378589466,0.9208138224966326,8,VideoAPP
video_accelerometerDataVideoApp,5lQF7sSUF7621J7x9124,11/22/2023,9:53:56 PM,9.470458414923472,0.3943270322059324,8,VideoAPP
video_accelerometerDataVideoApp,5nozo1uSmwH58fUNCwUt,11/22/2023,12:02:52 AM,9.590547518,0.4145128910958777,8,VideoAPP
video_accelerometerDataVideoApp,5uflfYEf2lDXu9hQSGax,11/22/2023,12:07:48 AM,9.463424911051977,0.3924723313100108,8,VideoAPP
video_accelerometerDataVideoApp,5wdbTdGCPGbMgTLAFTjd,11/22/2023,10:09:02 PM,9.460425458264153,0.7555661117885675,8,VideoAPP
video_accelerometerDataVideoApp,5x9kOakVsJ0NWmXR6jVV,11/22/2023,10:01:08 PM,9.468819305,0.265852276,8,VideoAPP
video_accelerometerDataVideoApp,5xaRARdeijWmuc94h0gQ,11/22/2023,10:07:39 PM,9.461264449,0.4144694370128163,8,VideoAPP
video_accelerometerDataVideoApp,5xuoGJqxw3SY4PUhLTK0,11/22/2023,10:05:12 PM,9.467517196226355,0.2666922422336502,8,VideoAPP
video_accelerometerDataVideoApp,5zsJOiQn5lKpib0XMLDp,11/22/2023,9:52:25 PM,9.744164730482524,0.9356252811464736,8,VideoAPP
video_accelerometerDataVideoApp,63JZOZHakcVx9gzohO9Q,11/22/2023,10:06:51 PM,9.467119309717368,0.2678729534652877,8,VideoAPP
video_accelerometerDataVideoApp,63wfUie4izSCwmazl2Lu,11/22/2023,10:10:34 PM,9.464195704450294,0.9003408132405628,8,VideoAPP
video_accelerometerDataVideoApp,65BrriiJMbHuF4kuf2qx,11/22/2023,10:09:12 PM,9.462364273,0.3921348830131405,8,VideoAPP
video_accelerometerDataVideoApp,65JcrHWVZZ021sVW7IMx,11/22/2023,12:02:51 AM,9.592876847,0.393587032,8,VideoAPP
video_accelerometerDataVideoApp,65hNwon44pIELlPFihuk,11/22/2023,9:59:14 PM,9.468522954901893,0.4147677122453965,8,VideoAPP
video_accelerometerDataVideoApp,65tej0PdvWt5bTwQ5ZwC,11/22/2023,12:07:57 AM,9.464461024,0.2663984509408262,8,VideoAPP
video_accelerometerDataVideoApp,67Qny5q3DAEgpeiY113r,11/22/2023,10:08:00 PM,9.460926718,0.9250808724858872,8,VideoAPP
video_accelerometerDataVideoApp,68d7LUL3k4uVUdfg9XDd,11/22/2023,9:53:35 PM,9.474182200316664,0.9720079192845472,8,VideoAPP
video_accelerometerDataVideoApp,68iXGzWx0jGio3SeAP70,11/22/2023,10:10:41 PM,9.462284585367788,0.2666943859821841,8,VideoAPP
video_accelerometerDataVideoApp,69JbTIEkZC6FYhWNRzYx,11/22/2023,10:04:19 PM,9.466825225767902,0.2668277003681438,8,VideoAPP
video_accelerometerDataVideoApp,6APbUvBYwGpdJyGgfFQS,11/22/2023,9:54:55 PM,9.463206349897987,0.2661407112802468,8,VideoAPP
video_accelerometerDataVideoApp,6Av7XWBwq581ivdyMtKE,11/22/2023,9:57:03 PM,9.470580570476343,0.2663740003432906,8,VideoAPP
video_accelerometerDataVideoApp,6D6Pof5ayzQAkavv0YLa,11/22/2023,10:05:58 PM,9.463102008230743,0.3924667328992933,8,VideoAPP
video_accelerometerDataVideoApp,6E3NYNPwJo3rbS2si0jw,11/22/2023,10:05:20 PM,9.468318928,0.2679325516210358,8,VideoAPP
video_accelerometerDataVideoApp,6Iwgbobn5PV5VpnO0KVX,11/22/2023,9:53:08 PM,9.561034313018643,0.2678215722657712,8,VideoAPP
video_accelerometerDataVideoApp,6JuIYmOCxeChffzyNnPz,11/22/2023,12:06:13 AM,9.464936074754643,0.4145140836844291,8,VideoAPP
video_accelerometerDataVideoApp,6K0Ml5WlTOHzE0wl0XAa,11/22/2023,12:07:29 AM,9.605954528,0.3929356774138201,8,VideoAPP
video_accelerometerDataVideoApp,6KiP3nhpih0qzYn3WYI6,11/22/2023,10:06:22 PM,9.465181675988726,0.3928492785234732,8,VideoAPP
video_accelerometerDataVideoApp,6KxiEJ3VhgLkxIV3eoDI,11/22/2023,12:07:06 AM,9.608463252958591,0.8970761098270476,8,VideoAPP
video_accelerometerDataVideoApp,6NWZ8NFi58Mxylt7p0lP,11/22/2023,10:09:47 PM,9.454594517,0.971846071,8,VideoAPP
video_accelerometerDataVideoApp,6QGWv3nhVBZtCN5McfRf,11/22/2023,12:10:20 AM,9.650923713,0.9720880876192988,8,VideoAPP
